"id_redcap","id_covidence","article","virus","covid","rsv","flu","population","preg","infant","child","adult","elder","immunocomp","rob","study_design","published_year","journal","pmid","pmcid","doi","link","title"
403,"#7943","Levy 2024","COVID",1,0,0,"Adult",0,1,1,1,1,0,"Low","Observational - other",2024,"J Infect Dis",39028664,,"10.1093/infdis/jiae364","https://pubmed.ncbi.nlm.nih.gov/39028664","Reduced Likelihood of Hospitalization With the JN.1 or HV.1 Severe Acute Respiratory Syndrome Coronavirus 2 Variants Compared With the EG.5 Variant"
404,"#2105","Levy 2025","RSV",0,1,0,"Immunocomp",0,0,0,0,0,1,"High","Observational - other",2025,"Vaccines",40333311,"PMC12031295","10.3390/vaccines13040398","https://pmc.ncbi.nlm.nih.gov/articles/PMC12031295","Neutralizing Antibody Response to the AreXvy Respiratory Syncytial Virus Vaccine in Lung Transplant Recipients: Assessment Against Reference and Seasonal Strains"
405,"#2106","Levy 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Case-control",2025,"Front Immunol",40034704,"PMC11872700","10.3389/fimmu.2025.1470609","https://pmc.ncbi.nlm.nih.gov/articles/PMC11872700","XBB.1.5 mRNA COVID-19 vaccine protection against inpatient or emergency department visits among adults infected with SARS-CoV-2 JN.1 and XBB-lineage variants"
406,"#22737","Lewis 2025","Influenza",0,0,1,"Immunocomp",0,0,0,1,1,1,"Low","Case-control",2025,"J Infect Dis",40198276,,"10.1093/infdis/jiaf185","https://pubmed.ncbi.nlm.nih.gov/40198276","Vaccine Effectiveness Against Influenza A(H1N1), A(H3N2), and B-Associated Hospitalizations-United States, September 1, 2023-May 31, 2024"
407,"#7951","Lewnard 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Low","Cohort",2024,"Nat Commun",39362845,"PMC11450198","10.1038/s41467-024-52668-w","https://pmc.ncbi.nlm.nih.gov/articles/PMC11450198","Immune escape and attenuated severity associated with the SARS-CoV-2 BA.2.86/JN.1 lineage"
407,"#7951","Lewnard 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Low","Cohort",2024,"Nat Commun",39362845,"PMC11450198","10.1038/s41467-024-52668-w","https://pmc.ncbi.nlm.nih.gov/articles/PMC11450198","Immune escape and attenuated severity associated with the SARS-CoV-2 BA.2.86/JN.1 lineage"
408,"#8025","Li 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"JMIR Public Health Surveill",39008362,"PMC11287098","10.2196/51007","https://pmc.ncbi.nlm.nih.gov/articles/PMC11287098","Adverse Events of COVID-19 Vaccines in the United States: Temporal and Spatial Analysis"
408,"#8025","Li 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"JMIR Public Health Surveill",39008362,"PMC11287098","10.2196/51007","https://pmc.ncbi.nlm.nih.gov/articles/PMC11287098","Adverse Events of COVID-19 Vaccines in the United States: Temporal and Spatial Analysis"
410,"#32258","Li 2025","RSV",0,1,0,"Pregnant",1,0,0,0,0,0,"High","Observational - other",2025,"Prev Med Rep",40678810,"PMC12269873","10.1016/j.pmedr.2025.103150","https://pmc.ncbi.nlm.nih.gov/articles/PMC12269873","Post-licensure safety of respiratory syncytial virus vaccines, Vaccine Adverse Event Reporting System, United States, May 2023-December 2024"
411,"#2165","Lim 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Observational - other",2025,"Eur J Neurol",39739424,"PMC11683473","10.1111/ene.70020","https://pmc.ncbi.nlm.nih.gov/articles/PMC11683473","The association between acute transverse myelitis and COVID-19 vaccination in Korea: Self-controlled case series study"
412,"#8092","Lin 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Malaysian Journal of Medical Sciences",38984235,"PMC11229573","10.21315/mjms2024.31.3.10","https://pmc.ncbi.nlm.nih.gov/articles/PMC11229573","Risk Factors Associated with Cutaneous Reactions Following COVID-19 Vaccine Immunisation: A Registry-Based Case-Control Study"
413,"#8103","Link-Gelles 2024","COVID",1,0,0,"Immunocomp",0,0,0,1,0,1,"Low","Case-control",2024,"MMWR Morb Mortal Wkly Rep",38547037,"PMC10986819","10.15585/mmwr.mm7312a5","https://pmc.ncbi.nlm.nih.gov/articles/PMC10986819","Interim Effectiveness of Updated 2023-2024 (Monovalent XBB.1.5) COVID-19 Vaccines Against COVID-19-Associated Hospitalization Among Adults Aged 18 Years with Immunocompromising Conditions - VISION Network, September 2023-February 2024"
414,"#2183","Link-Gelles 2025","COVID",1,0,0,"Immunocomp",0,0,0,0,0,1,"Low","Case-control",2025,"JAMA Netw Open",40560584,"PMC12199055","10.1001/jamanetworkopen.2025.17402","https://pmc.ncbi.nlm.nih.gov/articles/PMC12199055","Estimated 2023-2024 COVID-19 Vaccine Effectiveness in Adults"
415,"#2182","Link-Gelles 2025","COVID",1,0,0,"Immunocomp",0,0,0,1,1,1,"Low","Case-control",2025,"MMWR Morb Mortal Wkly Rep",40014628,"PMC11867580","10.15585/mmwr.mm7406a1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11867580","Interim Estimates of 2024-2025 COVID-19 Vaccine Effectiveness Among Adults Aged 18 Years - VISION and IVY Networks, September 2024-January 2025"
418,"#2231","Lloyd 2025","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2025,"Pharmacoepidemiol Drug Saf",40328431,,"10.1002/pds.70151","https://pubmed.ncbi.nlm.nih.gov/40328431","Safety Monitoring of Bivalent COVID-19 mRNA Vaccines Among Recipients 6 Months and Older in the United States"
418,"#2231","Lloyd 2025","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2025,"Pharmacoepidemiol Drug Saf",40328431,,"10.1002/pds.70151","https://pubmed.ncbi.nlm.nih.gov/40328431","Safety Monitoring of Bivalent COVID-19 mRNA Vaccines Among Recipients 6 Months and Older in the United States"
419,"#2229","Lloyd 2025","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"High","Observational - other",2025,"Vaccine",40203591,,"10.1016/j.vaccine.2025.127069","https://pubmed.ncbi.nlm.nih.gov/40203591","Safety monitoring of health outcomes following influenza vaccination during the 2023-2024 season among U.S. Medicare beneficiaries aged 65 years and older"
420,"#8201","Lophatananon 2023","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","Cohort",2023,"BMC Public Health",37784088,"PMC10546661","10.1186/s12889-023-16768-4","https://pmc.ncbi.nlm.nih.gov/articles/PMC10546661","The association of herpes zoster and influenza vaccinations with the risk of developing dementia: a population-based cohort study within the UK Clinical Practice Research Datalink"
422,"#8238","Lu 2024","Influenza",0,0,1,"Adult",0,0,0,0,1,0,"Low","Observational - other",2024,"JAMA Netw Open",39037818,"PMC11265121","10.1001/jamanetworkopen.2024.23926","https://pmc.ncbi.nlm.nih.gov/articles/PMC11265121","Stroke After Influenza Vaccines in Older Adults in the US, 2016 to 2019"
423,"#8240","Lu 2024","COVID",1,0,0,"Adult",0,0,0,0,1,0,"Low","Observational - other",2024,"Jama",38502075,"PMC10951737","10.1001/jama.2024.1059","https://pmc.ncbi.nlm.nih.gov/articles/PMC10951737","Stroke Risk After COVID-19 Bivalent Vaccination Among US Older Adults"
424,"#8278","Ma 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"Low","Observational - other",2024,"MMWR Morb Mortal Wkly Rep",39446667,"PMC11500842","10.15585/mmwr.mm7342a1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11500842","Genomic Surveillance for SARS-CoV-2 Variants: Circulation of Omicron XBB and JN.1 Lineages - United States, May 2023-September 2024"
424,"#8278","Ma 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"Low","Observational - other",2024,"MMWR Morb Mortal Wkly Rep",39446667,"PMC11500842","10.15585/mmwr.mm7342a1","https://pmc.ncbi.nlm.nih.gov/articles/PMC11500842","Genomic Surveillance for SARS-CoV-2 Variants: Circulation of Omicron XBB and JN.1 Lineages - United States, May 2023-September 2024"
425,"#8294","Maan 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2024,"Hepatology",38358465,,"10.1097/hep.0000000000000787","https://pubmed.ncbi.nlm.nih.gov/38358465","Extensive splanchnic vein thrombosis after SARS-CoV-2 vaccination: A Vascular Liver Disease Group (VALDIG) initiative"
426,"#8305","Machado 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Hum Vaccin Immunother",38448394,"PMC10936612","10.1080/21645515.2024.2322196","https://pmc.ncbi.nlm.nih.gov/articles/PMC10936612","Enhanced passive safety surveillance of high-dose and standard-dose quadrivalent inactivated split-virion influenza vaccines in Germany and Finland during the 2022/23 influenza season"
426,"#8305","Machado 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Hum Vaccin Immunother",38448394,"PMC10936612","10.1080/21645515.2024.2322196","https://pmc.ncbi.nlm.nih.gov/articles/PMC10936612","Enhanced passive safety surveillance of high-dose and standard-dose quadrivalent inactivated split-virion influenza vaccines in Germany and Finland during the 2022/23 influenza season"
427,"#2314","Mackenzie 2025","COVID",1,0,0,"Pediatric",0,1,1,1,1,0,"High","Observational - other",2025,"Vaccine",39983541,,"10.1016/j.vaccine.2025.126892","https://pubmed.ncbi.nlm.nih.gov/39983541","What three years of COVID-19 vaccine administration reveals about the incidence of shoulder injury related to vaccine administration (SIRVA)"
427,"#2314","Mackenzie 2025","COVID",1,0,0,"Adult",0,1,1,1,1,0,"High","Observational - other",2025,"Vaccine",39983541,,"10.1016/j.vaccine.2025.126892","https://pubmed.ncbi.nlm.nih.gov/39983541","What three years of COVID-19 vaccine administration reveals about the incidence of shoulder injury related to vaccine administration (SIRVA)"
428,"#2316","Madhi 2025","RSV",0,1,0,"Pregnant",1,0,0,0,0,0,"Low","RCT",2025,"Obstet Gynecol",39746206,,"10.1097/aog.0000000000005817","https://pubmed.ncbi.nlm.nih.gov/39746206","Preterm Birth Frequency and Associated Outcomes From the MATISSE (Maternal Immunization Study for Safety and Efficacy) Maternal Trial of the Bivalent Respiratory Syncytial Virus Prefusion F Protein Vaccine"
430,"#8320","Magnus 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"Low","Cohort",2024,"Eur J Epidemiol",39503924,"PMC11599392","10.1007/s10654-024-01170-0","https://pmc.ncbi.nlm.nih.gov/articles/PMC11599392","Covid-19 vaccination and menstrual bleeding disturbances among women of fertile age: a Norwegian registry study"
431,"#8394","Manniche 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Medicina (Kaunas)",39202624,"PMC11356762","10.3390/medicina60081343","https://pmc.ncbi.nlm.nih.gov/articles/PMC11356762","Reports of Batch-Dependent Suspected Adverse Events of the BNT162b2 mRNA COVID-19 Vaccine: Comparison of Results from Denmark and Sweden"
431,"#8394","Manniche 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Medicina (Kaunas)",39202624,"PMC11356762","10.3390/medicina60081343","https://pmc.ncbi.nlm.nih.gov/articles/PMC11356762","Reports of Batch-Dependent Suspected Adverse Events of the BNT162b2 mRNA COVID-19 Vaccine: Comparison of Results from Denmark and Sweden"
432,"#8397","Mansou 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Vaccines",39772070,"PMC11680294","10.3390/vaccines12121409","https://pmc.ncbi.nlm.nih.gov/articles/PMC11680294","Reported Adverse Events Following SARS-CoV-2 Vaccinations in the Canadian Province of Alberta and Associated Risk Factors: A Retrospective Cohort Study"
432,"#8397","Mansou 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Vaccines",39772070,"PMC11680294","10.3390/vaccines12121409","https://pmc.ncbi.nlm.nih.gov/articles/PMC11680294","Reported Adverse Events Following SARS-CoV-2 Vaccinations in the Canadian Province of Alberta and Associated Risk Factors: A Retrospective Cohort Study"
433,"#16883","Mantovani 2024","COVID",1,0,0,"Adult",0,0,0,1,0,0,"High","Observational - other",2024,"Biomedicines",39767757,"PMC11673082","10.3390/biomedicines12122852","https://pmc.ncbi.nlm.nih.gov/articles/PMC11673082","Autoantibodies Targeting G-Protein-Coupled Receptors and RAS-Related Molecules in Post-Acute COVID Vaccination Syndrome: A Retrospective Case Series Study"
434,"#8432","Marron 2024","Influenza",0,0,1,"Immunocomp",1,0,1,1,1,1,"Low","Case-control",2024,"Influenza Other Respir Viruses",39623514,"PMC11611713","10.1111/irv.70023","https://pmc.ncbi.nlm.nih.gov/articles/PMC11611713","Influenza Vaccine Effectiveness Against Symptomatic Influenza in Primary Care: A Test Negative Case Control Study Over Two Influenza Seasons 2022/2023 and 2023/2024 in Ireland"
435,"#2405","Martinez-Baz 2025","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Low","Case-control",2025,"Int J Infect Dis",39694231,"PMC11735411","10.1016/j.ijid.2024.107364","https://pmc.ncbi.nlm.nih.gov/articles/PMC11735411","Effectiveness of influenza vaccination in preventing confirmed influenza cases and hospitalizations in Northern Spain, 2023/24 season: A population-based test-negative case-control study"
435,"#2405","Martinez-Baz 2025","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Low","Case-control",2025,"Int J Infect Dis",39694231,"PMC11735411","10.1016/j.ijid.2024.107364","https://pmc.ncbi.nlm.nih.gov/articles/PMC11735411","Effectiveness of influenza vaccination in preventing confirmed influenza cases and hospitalizations in Northern Spain, 2023/24 season: A population-based test-negative case-control study"
438,"#8481","Matsuzono 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2024,"SAGE Open Medicine",39220747,"PMC11363057","10.1177/20503121241272518","https://pmc.ncbi.nlm.nih.gov/articles/PMC11363057","Effect of COVID 19 pandemic on the neurology department hospitalization with analysis of the neurological complications secondary to COVID 19 and vaccination against COVID 19"
439,"#8492","Maurel 2024","Influenza",0,0,1,"Pediatric",0,1,1,1,1,0,"High","Case-control",2024,"Euro Surveill",38390651,,"10.2807/1560-7917.Es.2024.29.8.2400089","https://pubmed.ncbi.nlm.nih.gov/38390651","Interim 2023/24 influenza A vaccine effectiveness: VEBIS European primary care and hospital multicentre studies, September 2023 to January 2024"
439,"#8492","Maurel 2024","Influenza",0,0,1,"Adult",0,1,1,1,1,0,"High","Case-control",2024,"Euro Surveill",38390651,,"10.2807/1560-7917.Es.2024.29.8.2400089","https://pubmed.ncbi.nlm.nih.gov/38390651","Interim 2023/24 influenza A vaccine effectiveness: VEBIS European primary care and hospital multicentre studies, September 2023 to January 2024"
440,"#23153","Mayer 2025","RSV",0,1,0,"Adult",0,0,0,1,0,0,"Low","RCT",2025,"Clin Infect Dis",40464662,,"10.1093/cid/ciaf292","https://pubmed.ncbi.nlm.nih.gov/40464662","Safety, Tolerability, and Immunogenicity of mRNA-1345 in Adults at Increased Risk for RSV Disease Aged 18 to 59 Years"
441,"#2444","Mazarakis 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","RCT",2025,"J Infect",39978439,,"10.1016/j.jinf.2025.106447","https://pubmed.ncbi.nlm.nih.gov/39978439","The immunogenicity, reactogenicity, and safety of a bivalent mRNA or protein COVID-19 vaccine given as a fourth dose"
442,"#8535","McLeod 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","RCT",2024,"J Infect",39550007,,"10.1016/j.jinf.2024.106346","https://pubmed.ncbi.nlm.nih.gov/39550007","The Platform Trial In COVID-19 priming and BOOsting (PICOBOO): The immunogenicity, reactogenicity, and safety of licensed COVID-19 vaccinations administered as a second booster in BNT162b2 primed individuals aged 18-<50 and 50-<70 years old"
443,"#17051","Memon 2024","COVID",1,0,0,"Pediatric",0,0,1,0,0,0,"High","Observational - other",2024,"Ir Med J",39555720,,,"https://pubmed.ncbi.nlm.nih.gov/39555720","Cardiac Investigations in Paediatric Patients with Chest Pain Following COVID-19 mRNA Vaccination"
445,"#8593","Mi 2024","Influenza",0,0,1,"Pediatric",0,0,1,1,1,0,"Moderate","Case-control",2024,"Hum Vaccin Immunother",39208849,"PMC11364069","10.1080/21645515.2024.2394255","https://pmc.ncbi.nlm.nih.gov/articles/PMC11364069","Real-world effectiveness of influenza vaccine against medical-attended influenza infection during 2023/24 season in Ili Kazakh Autonomous Prefecture, China: A test-negative, case-control study"
445,"#8593","Mi 2024","Influenza",0,0,1,"Adult",0,0,1,1,1,0,"Moderate","Case-control",2024,"Hum Vaccin Immunother",39208849,"PMC11364069","10.1080/21645515.2024.2394255","https://pmc.ncbi.nlm.nih.gov/articles/PMC11364069","Real-world effectiveness of influenza vaccine against medical-attended influenza infection during 2023/24 season in Ili Kazakh Autonomous Prefecture, China: A test-negative, case-control study"
446,"#17154","Mohamed 2024","COVID",1,0,0,"Adult",0,0,0,1,1,0,"High","Observational - other",2024,"Cureus",39822416,"PMC11737604","10.7759/cureus.75889","https://pmc.ncbi.nlm.nih.gov/articles/PMC11737604","Safety of COVID-19 Vaccines in Patients With Multiple Sclerosis: A Cross-Sectional Study From a Tertiary Rehabilitation Center in Saudi Arabia"
447,"#8672","Moisset 2024","COVID",1,0,0,"Immunocomp",0,0,0,0,0,1,"Low","Observational - other",2024,"Neurology",39141880,,"10.1212/wnl.0000000000209662","https://pubmed.ncbi.nlm.nih.gov/39141880","Risk of Relapse After COVID-19 Vaccination Among Patients With Multiple Sclerosis in France: A Self-Controlled Case Series"
448,"#2557","Mok 2025","COVID",1,0,0,"Adult",0,0,0,1,1,0,"Low","Cohort",2025,"J Infect",39657850,,"10.1016/j.jinf.2024.106374","https://pubmed.ncbi.nlm.nih.gov/39657850","Comparison of safety and immunogenicity in the elderly after receiving either Comirnaty or Spikevax monovalent XBB1.5 COVID-19 vaccine"
449,"#8678","Mombelli 2024","Influenza",0,0,1,"Immunocomp",0,0,0,1,1,1,"Moderate","RCT",2024,"Clin Infect Dis",37584344,"PMC10810716","10.1093/cid/ciad477","https://pmc.ncbi.nlm.nih.gov/articles/PMC10810716","Immunogenicity of High-Dose Versus MF59-Adjuvanted Versus Standard Influenza Vaccine in Solid Organ Transplant Recipients: The Swiss/Spanish Trial in Solid Organ Transplantation on Prevention of Influenza (STOP-FLU Trial)"
451,"#8692","Moon 2024","COVID",1,0,0,"Pediatric",0,0,1,1,1,0,"High","Observational - other",2024,"Journal of Mycology and Infection",,,"10.17966/JMI.2024.29.3.117","https://doi.org/10.17966/JMI.2024.29.3.117","Cutaneous Manifestations of COVID-19 Vaccination and COVID-19 Infection: a Questionnaire-based, Multi-center Study in Korea"
451,"#8692","Moon 2024","COVID",1,0,0,"Adult",0,0,1,1,1,0,"High","Observational - other",2024,"Journal of Mycology and Infection",,,"10.17966/JMI.2024.29.3.117","https://doi.org/10.17966/JMI.2024.29.3.117","Cutaneous Manifestations of COVID-19 Vaccination and COVID-19 Infection: a Questionnaire-based, Multi-center Study in Korea"
